State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,00:00,2021-08-28,08:00,50.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,01:00,2021-08-28,09:00,53.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,02:00,2021-08-28,10:00,51.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,03:00,2021-08-28,11:00,52.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,04:00,2021-08-28,12:00,46.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,05:00,2021-08-28,13:00,48.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,06:00,2021-08-28,14:00,48.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,07:00,2021-08-28,15:00,47.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,08:00,2021-08-28,16:00,44.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,09:00,2021-08-28,17:00,48.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,10:00,2021-08-28,18:00,49.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,11:00,2021-08-28,19:00,47.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,12:00,2021-08-28,20:00,45.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,13:00,2021-08-28,21:00,43.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,14:00,2021-08-28,22:00,41.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,15:00,2021-08-28,23:00,37.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,16:00,2021-08-29,00:00,37.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,17:00,2021-08-29,01:00,42.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,18:00,2021-08-29,02:00,46.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,19:00,2021-08-29,03:00,40.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,20:00,2021-08-29,04:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,21:00,2021-08-29,05:00,33.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,22:00,2021-08-29,06:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,7,88101,3,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,2021-08-28,23:00,2021-08-29,07:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,00:00,2021-08-28,08:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,01:00,2021-08-28,09:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,02:00,2021-08-28,10:00,36.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,03:00,2021-08-28,11:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,04:00,2021-08-28,12:00,38.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,05:00,2021-08-28,13:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,06:00,2021-08-28,14:00,39.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,07:00,2021-08-28,15:00,38.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,08:00,2021-08-28,16:00,38.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,09:00,2021-08-28,17:00,36.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,10:00,2021-08-28,18:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,11:00,2021-08-28,19:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,12:00,2021-08-28,20:00,44.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,13:00,2021-08-28,21:00,40.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,14:00,2021-08-28,22:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,15:00,2021-08-28,23:00,33.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,16:00,2021-08-29,00:00,38.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,17:00,2021-08-29,01:00,36.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,18:00,2021-08-29,02:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,19:00,2021-08-29,03:00,22.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,20:00,2021-08-29,04:00,22.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,21:00,2021-08-29,05:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,22:00,2021-08-29,06:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,9,88101,3,37.743065,-122.169935,WGS84,PM2.5 - Local Conditions,2021-08-28,23:00,2021-08-29,07:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,00:00,2021-08-28,08:00,17.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,01:00,2021-08-28,09:00,12.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,02:00,2021-08-28,10:00,16.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,03:00,2021-08-28,11:00,15.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,04:00,2021-08-28,12:00,17.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,05:00,2021-08-28,13:00,11.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,06:00,2021-08-28,14:00,11.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,07:00,2021-08-28,15:00,23.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,08:00,2021-08-28,16:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,09:00,2021-08-28,17:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,10:00,2021-08-28,18:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,11:00,2021-08-28,19:00,36.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,12:00,2021-08-28,20:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,13:00,2021-08-28,21:00,33.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,14:00,2021-08-28,22:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,15:00,2021-08-28,23:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,16:00,2021-08-29,00:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,17:00,2021-08-29,01:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,18:00,2021-08-29,02:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,19:00,2021-08-29,03:00,22.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,20:00,2021-08-29,04:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,21:00,2021-08-29,05:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,22:00,2021-08-29,06:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,11,88101,3,37.814781,-122.282347,WGS84,PM2.5 - Local Conditions,2021-08-28,23:00,2021-08-29,07:00,18.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,00:00,2021-08-28,08:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,01:00,2021-08-28,09:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,02:00,2021-08-28,10:00,17.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,03:00,2021-08-28,11:00,13.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,04:00,2021-08-28,12:00,16.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,05:00,2021-08-28,13:00,13.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,06:00,2021-08-28,14:00,18.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,07:00,2021-08-28,15:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,08:00,2021-08-28,16:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,09:00,2021-08-28,17:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,10:00,2021-08-28,18:00,39.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,11:00,2021-08-28,19:00,36.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,12:00,2021-08-28,20:00,37.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,13:00,2021-08-28,21:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,14:00,2021-08-28,22:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,15:00,2021-08-28,23:00,30.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,16:00,2021-08-29,00:00,23.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,17:00,2021-08-29,01:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,18:00,2021-08-29,02:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,19:00,2021-08-29,03:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,20:00,2021-08-29,04:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,21:00,2021-08-29,05:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,22:00,2021-08-29,06:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,12,88101,3,37.793624,-122.263376,WGS84,PM2.5 - Local Conditions,2021-08-28,23:00,2021-08-29,07:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,13,88101,3,37.864767,-122.302741,NAD83,PM2.5 - Local Conditions,2021-08-28,00:00,2021-08-28,08:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
6,1,13,88101,3,37.864767,-122.302741,NAD83,PM2.5 - Local Conditions,2021-08-28,01:00,2021-08-28,09:00,17.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Alameda,2021-11-01
